feature,split,gain,total,null_imp,total_null
f025_pb1_flux_ratio_sq_std-d-pb4_flux_ratio_sq_std,0.0053987497632127296,0.00026673980782466035,0.00566548957103739,0.15531916775664156,-0.14965367818560418
f018_pb2_flux_max-d-min,0.003788596325061565,0.000985360072830746,0.004773956397892311,0.15458996620760368,-0.14981600980971138
f023_pb2_lumi_q10-d-pb5_lumi_q10,0.017427543095283198,0.0044362429776146385,0.02186378607289784,0.17174630181862655,-0.1498825157457287
f005_pb1_y2_flux_norm3_min,0.005114605038833113,0.0008395772049461777,0.005954182243779291,0.15621611594710316,-0.15026193370332386
f003_pb3_lumi_q75-d-pb4_lumi_q75,0.040727410494411816,0.007759681406188706,0.048487091900600535,0.19875346899875826,-0.1502663770981577
f003_pb0_flux_ratio_sq_median-d-pb2_flux_ratio_sq_median,0.011365788975184695,0.0009161535107034187,0.012281942485888113,0.16266600007114562,-0.1503840575852575
f023_pb1_flux_norm2_q75-d-pb2_flux_norm2_q75,0.012786512597082779,0.001903756857091366,0.014690269454174147,0.16541945916746098,-0.15072918971328683
f003_pb0_flux_ratio_sq_q90-m-q10,0.02661488918355749,0.004854000928815244,0.03146889011237273,0.182299755482136,-0.15083086536976328
f015_pb2_d0_flux_by_flux_ratio_sq_q90-m-q10,0.011555218791437772,0.0017971328138219648,0.013352351605259737,0.1644558323783218,-0.15110348077306204
f005_pb1_y1_flux_by_flux_ratio_sq_q10,0.022826292858495932,0.0016797174454688795,0.02450601030396481,0.17566211191656006,-0.15115610161259524
f020_pb0_flux_norm2_q90-d-pb3_flux_norm2_q90,0.006061754120098504,0.0037243539582710867,0.00978610807836959,0.16094224158981135,-0.15115613351144175
f003_pb0_flux_norm3_q75-d-pb4_flux_norm3_q75,0.01610153438151165,0.006657733333664589,0.02275926771517624,0.17395543659971488,-0.15119616888453863
f023_pb5_flux_norm2_q10,0.014775525667740104,0.0034160857682885904,0.01819161143602869,0.1694134153445384,-0.15122180390850973
f005_pb2_y0_flux_norm1_min,0.008145482098882365,0.0023670192076688645,0.01051250130655123,0.1622909996730128,-0.15177849836646157
f003_pb0_lumi_std-d-mean-d-pb2_lumi_std-d-mean,0.02140556923659784,0.00539562028107451,0.026801189517672352,0.17882076409214676,-0.1520195745744744
f004_y0_flux_ratio_sq_skew,0.043758287554461074,0.0009137647651840156,0.044672052319645085,0.19680559636799352,-0.15213354404834845
f018_pb2_flux_ratio_sq_q10-d-pb5_flux_ratio_sq_q10,0.010323924985792763,0.0036429121619751697,0.013966837147767934,0.16622133160308367,-0.15225449445531572
f003_pb1_flux_ratio_sq_max-m-min-d-pb3_flux_ratio_sq_max-m-min,0.010134495169539685,0.0044637706624132256,0.01459826583195291,0.1670568348775287,-0.15245856904557578
f015_pb0_d0_lumi_max-d-min,0.02083727978783861,0.0023951419279000684,0.02323242171573868,0.17621142978969495,-0.15297900807395626
f018_pb2_flux_norm2_mean-d-pb5_flux_norm2_mean,0.01070278461829892,0.0040853790064153276,0.014788163624714247,0.16776836102299886,-0.1529801973982846
f015_pb4_d1_flux_min-d-pb5_d1_flux_min,0.03315021784428869,0.011470723996645822,0.044620941840934514,0.19764298156294707,-0.15302203972201256
f015_pb1_d0_lumi_std-d-pb2_d0_lumi_std,0.03059291532487213,0.0023744996542534647,0.0329674149791256,0.1860434724292395,-0.15307605745011388
f015_pb0_d0_flux_err_min-d-pb1_d0_flux_err_min,0.06326955862852814,0.002840588661931713,0.06611014729045983,0.21964686039381234,-0.1535367131033525
f010_pb4_flux_mean,0.003125591968175791,0.00037570802262649246,0.003501299990802284,0.1572272348536916,-0.15372593486288932
f018_pb0_flux_norm1_median,0.007387762833870052,0.002626304985654596,0.01001406781952465,0.16375588812914074,-0.15374182030961608
f023_pb0_flux_norm1_q75-m-q25,0.022352718317863236,0.009541054779671387,0.03189377309753462,0.18564977875983946,-0.15375600566230485
f003_pb2_flux_by_flux_ratio_sq_q75-m-q25-d-pb4_flux_by_flux_ratio_sq_q75-m-q25,0.024341731388520558,0.0055685384685627,0.02991026985708325,0.1838800409043668,-0.15396977104728354
f003_pb0_lumi_kurt-d-pb4_lumi_kurt,0.03286607311990908,0.0037089567612160882,0.03657502988112517,0.19061099625951708,-0.1540359663783919
f020_pb4_lumi_mean-d-pb5_lumi_mean,0.04423186209509377,0.007091933412798282,0.05132379550789205,0.20556725146938454,-0.15424345596149247
f028_50_notna_ratio_af_peak,0.013638946770221634,0.0010944260376950297,0.014733372807916662,0.16910236987673485,-0.15436899706881818
f017_pb5_flux_norm2_min,0.010323924985792763,0.0024771635155709736,0.01280108850136374,0.16718538541650685,-0.1543842969151431
f005_pb5_y2_flux_q75-m-q25,0.03248721348740292,0.008282882822540052,0.040770096309942966,0.1952765113562832,-0.15450641504634025
f003_pb1_lumi_median-d-pb5_lumi_median,0.04669444970638378,0.015552254458288754,0.06224670416467254,0.21680836385784769,-0.15456165969317515
f015_pb2_d0_flux_mean,0.00956620572078045,0.0011824521610258518,0.010748657881806302,0.1657279151520923,-0.154979257270286
f003_pb2_lumi_std-d-mean-d-pb3_lumi_std-d-mean,0.0382648228831218,0.005564570722996813,0.04382939360611862,0.19932158068847788,-0.15549218708235926
f005_pb5_y2_flux_q25,0.01297594241333586,0.003013544655776914,0.015989487069112775,0.17150418913419227,-0.1555147020650795
f020_pb1_flux_q90-m-q10-d-pb3_flux_q90-m-q10,0.0017995832544042433,0.00029728431684236466,0.002096867571246608,0.15765064416968028,-0.15555377659843367
f015_pb2_d0_lumi_q75-d-pb4_d0_lumi_q75,0.03817010797499526,0.010053406839187968,0.04822351481418323,0.2038989776500029,-0.15567546283581968
f010_pb0_flux_by_flux_ratio_sq_q75-m-q25,0.030877060049251757,0.0009113128445599306,0.03178837289381169,0.1875674359058813,-0.15577906301206962
f017_pb2_flux_norm2_q75-d-pb3_flux_norm2_q75,0.015627959840878954,0.007944581090362867,0.023572540931241826,0.1796229746977055,-0.15605043376646366
f027_lumi_kurt,0.06355370335290775,0.012513094968489031,0.07606679832139678,0.23225830532831385,-0.15619150700691709
f003_pb1_flux_norm2_min-d-pb2_flux_norm2_min,0.04243227884068952,0.006124223468771824,0.04855650230946135,0.20478769519842213,-0.15623119288896078
f018_pb5_flux_median,0.009850350445160071,0.001308528150958964,0.011158878596119031,0.16753155098466505,-0.15637267238854602
f023_pb3_lumi_q10-d-pb4_lumi_q10,0.03949611668876682,0.0033920156993531925,0.04288813238812001,0.1994156298798675,-0.1565274974917475
f017_pb4_flux_norm3_max-m-min,0.01070278461829892,0.003637959580801996,0.014340744199100915,0.1709099662573558,-0.15656922205825488
f017_pb2_flux_norm3_max-m-min,0.023205152491002086,0.0009405864452759303,0.024145738936278017,0.1808272420012316,-0.15668150306495357
f023_pb2_lumi_min-d-pb3_lumi_min,0.031445349498010984,0.005270900099468515,0.0367162495974795,0.1934285767451839,-0.1567123271477044
f005_pb1_y1_flux_by_flux_ratio_sq_min,0.02026899033907937,0.0007239467027327688,0.020992937041812137,0.17785932211255695,-0.15686638507074482
f003_pb1_flux_by_flux_ratio_sq_q90-d-pb2_flux_by_flux_ratio_sq_q90,0.02007956052282629,0.00595497605347515,0.02603453657630144,0.18320899209189134,-0.1571744555155899
f017_pb3_flux_err_q90,0.010229210077666228,0.010675674031359408,0.020904884109025638,0.17808606856895692,-0.1571811844599313
f003_pb3_flux_norm2_q75-d-pb5_flux_norm2_q75,0.015722674749005495,0.00332056561577742,0.019043240364782915,0.1762853282105765,-0.15724208784579358
f003_pb3_flux_by_flux_ratio_sq_q75-d-pb5_flux_by_flux_ratio_sq_q75,0.007671907558249669,0.0013219385545176258,0.008993846112767294,0.16629876249401446,-0.15730491638124716
f010_pb3_flux_norm3_min,0.009471490812653912,0.0028877635008825405,0.012359254313536452,0.16981741155942284,-0.15745815724588638
f015_pb2_d0_flux_by_flux_ratio_sq_q75-m-q25,0.008997916272021216,0.0020703820637663945,0.011068298335787609,0.1686285737439605,-0.1575602754081729
f017_pb1_flux_norm2_q25-d-pb5_flux_norm2_q25,0.01174464860769085,0.003315176751157173,0.015059825358848025,0.1726500011634695,-0.15759017580462148
f015_pb2_d1_flux_q10-d-pb4_d1_flux_q10,0.11346845993559385,0.006280660076237996,0.11974912001183186,0.27736835929271864,-0.15761923928088678
f024_pb3_flux_norm2_median-d-pb5_flux_norm2_median,0.013733661678348172,0.001137558433005173,0.014871220111353348,0.17255768097577714,-0.15768646086442378
f015_pb2_d0_flux_q25,0.008334911915135444,0.0013614461670198462,0.00969635808215529,0.16747171608994202,-0.15777535800778672
f015_pb0_d0_lumi_q75-d-pb1_d0_lumi_q75,0.0261413146429248,0.004632478157004872,0.030773792799929676,0.188685858882524,-0.15791206608259434
f017_pb0_flux_ratio_sq_median-d-pb5_flux_ratio_sq_median,0.04887289259329418,0.0019903508841426732,0.050863243477436856,0.20892013363897635,-0.1580568901615395
f017_pb1_flux_ratio_sq_median-d-pb4_flux_ratio_sq_median,0.009660920628906987,0.004336010833691427,0.013996931462598415,0.17231548107645672,-0.1583185496138583
f015_pb2_d0_flux_norm1_q90-d-pb5_d0_flux_norm1_q90,0.01487024057586664,0.0005955747775072237,0.015465815353373862,0.1739780470243224,-0.15851223167094855
f015_pb1_detected_dates_max-m-min-d-pb2_detected_dates_max-m-min,0.00956620572078045,0.0013033131966716073,0.010869518917452059,0.16960568932034986,-0.1587361704028978
f028_70_date_af_diff,0.014586095851487025,0.002448435209830495,0.01703453106131752,0.1758092431058169,-0.15877471204449936
f015_pb2_d0_flux_by_flux_ratio_sq_q90,0.013260087137715476,0.002366562020822441,0.01562664915853792,0.17452233189149488,-0.15889568273295696
f003_pb1_flux_norm3_q75-m-q25-d-pb5_flux_norm3_q75-m-q25,0.010513354802045842,0.0013741829876307062,0.011887537789676548,0.17093244567973873,-0.15904490789006218
f005_pb2_y0_flux_by_flux_ratio_sq_min,0.014491380943360487,0.0004006692548645021,0.014892050198224987,0.17403164122387824,-0.15913959102565325
f020_pb2_flux_norm3_min,0.013733661678348172,0.0020437155956806088,0.01577737727402878,0.17496575365687567,-0.15918837638284689
f003_pb0_lumi_kurt-d-pb3_lumi_kurt,0.05607122561091117,0.004087395563150787,0.06015862117406196,0.21948461817365775,-0.1593259969995958
f005_pb5_y0_flux_by_flux_ratio_sq_q10,0.00852434173138852,0.0013137294024034851,0.009838071133792006,0.16925353918728905,-0.15941546805349704
f003_pb0_flux_by_flux_ratio_sq_mean-d-pb2_flux_by_flux_ratio_sq_mean,0.031445349498010984,0.024424765485289573,0.055870114983300564,0.2156040353398918,-0.15973392035659123
f003_pb5_flux_norm3_median,0.009471490812653912,0.002847873105349417,0.01231936391800333,0.17209687993490128,-0.15977751601689794
f005_pb5_y2_flux_norm2_max-d-min,0.009376775904527374,0.0003742847255805093,0.009751060630107885,0.1695436795029903,-0.1597926188728824
f005_pb1_y2_flux_norm2_max-d-min,0.009282060996400837,0.001602399010266466,0.0108844600066673,0.17068179998406993,-0.15979733997740264
f015_pb1_d0_flux_ratio_sq_q90,0.022542148134116317,0.00422916624095442,0.02677131437507073,0.1870812324576459,-0.16030991808257516
f023_pb4_lumi_q10-d-pb5_lumi_q10,0.03191892403864369,0.008353091960830856,0.04027201599947454,0.20066740418615275,-0.1603953881866782
f015_pb4_d1_flux_norm2_max-d-pb5_d1_flux_norm2_max,0.03779124834248911,0.006314199353721306,0.04410544769621042,0.2045415291043545,-0.16043608140814408
f004_y0_lumi_median-d-y1_lumi_median,0.041863989391930284,0.006871087479505526,0.04873507687143582,0.2092354878771892,-0.16050041100575338
f015_pb1_d0_lumi_max-d-pb3_d0_lumi_max,0.032108353854896764,0.001989430471088081,0.034097784325984835,0.19460921750262827,-0.16051143317664343
f004_y2_flux_by_flux_ratio_sq_max,0.009282060996400837,0.00069695420409995,0.009979015200500785,0.17077082688735426,-0.16079181168685347
f026_pb4_date_diff_0.5,0.02225800340973669,0.004590370256014203,0.026848373665750897,0.18780500426430347,-0.16095663059855256
f005_pb2_y0_flux_norm1_q10,0.006251183936351582,0.0015881395289887251,0.007839323465340307,0.16896310695327274,-0.16112378348793244
f012_pb2_flux_norm2_q90-d-pb4_flux_norm2_q90,0.014112521310854331,0.003758548973723405,0.01787107028457774,0.1791501857571703,-0.16127911547259255
f003_pb1_flux_q90-m-q10-d-pb2_flux_q90-m-q10,0.008808486455768141,0.00244789051099538,0.011256376966763518,0.1727182069559591,-0.1614618299891956
f012_pb1_flux_ratio_sq_max-m-min-d-pb5_flux_ratio_sq_max-m-min,0.002652017427543095,0.00017163897369494574,0.002823656401238041,0.16430541645807634,-0.16148176005683829
f015_pb0_d0_flux_err_median-d-pb1_d0_flux_err_median,0.022826292858495932,0.0021157803199338687,0.0249420731784298,0.1864579550693208,-0.161515881890891
f003_pb0_lumi_std-d-mean-d-pb1_lumi_std-d-mean,0.0430952831975753,0.02020131357153708,0.06329659676911238,0.22489693091755136,-0.161600334148439
f015_pb0_d0_lumi_max-d-pb2_d0_lumi_max,0.02642545936730441,0.00358443167137254,0.030009891038676958,0.19161620443876495,-0.161606313400088
f020_pb4_lumi_q25-d-pb5_lumi_q25,0.06686872513733662,0.013882634693746992,0.08075135983108361,0.24238126357193135,-0.16162990374084774
f010_pb2_flux_q90,0.016859253646523964,0.008346762957036392,0.02520601660356036,0.18689944569265307,-0.1616934290890927
f004_y2_lumi_kurt,0.041863989391930284,0.0034230841756299137,0.045287073567560204,0.20705852603033434,-0.16177145246277413
f015_pb1_d1_flux_norm2_max-d-pb2_d1_flux_norm2_max,0.031824209130517145,0.0031892751625732037,0.03501348429309035,0.19684303401683126,-0.16182954972374092
f017_pb5_flux_norm3_q90,0.023394582307255163,0.011822966436248706,0.03521754874350387,0.1973228768251769,-0.16210532808167305
f003_pb0_lumi_std-d-mean-d-pb5_lumi_std-d-mean,0.02585716991854518,0.0034630352541410395,0.029320205172686218,0.1914858398179658,-0.16216563464527958
f023_pb2_lumi_min-d-pb5_lumi_min,0.01809054745216897,0.0029765072136280764,0.02106705466579705,0.18340527708305776,-0.1623382224172607
f026_pb5_date_diff_0.7,0.01903769653343437,0.006410108662133649,0.025447805195568014,0.18781144041835948,-0.16236363522279146
f015_pb2_d0_flux_q90-m-q10-d-pb5_d0_flux_q90-m-q10,0.011460503883311234,0.0014459181946136553,0.012906422077924891,0.17529280509513556,-0.16238638301721067
f014_d0_flux_ratio_sq_std,0.02083727978783861,0.002003796405571296,0.022841076193409904,0.1853125092889918,-0.16247143309558187
f015_pb2_d0_flux_err_q25-d-pb4_d0_flux_err_q25,0.025383595377912484,0.005749052773032649,0.03113264815094513,0.1937740677957247,-0.16264141964477957
f010_pb0_flux_err_mean-d-pb1_flux_err_mean,0.019511271074067058,0.0029916000524082818,0.022502871126475345,0.1852307483322938,-0.16272787720581847
f018_pb2_flux_ratio_sq_q25,0.009376775904527374,0.001885440890227145,0.011262216794754521,0.1740323384953409,-0.16277012170058636
f015_pb2_d0_flux_ratio_sq_median,0.07349876870619436,0.003930868329935831,0.07742963703613019,0.2402028700657348,-0.1627732330296046
f017_pb2_flux_norm2_median-d-pb4_flux_norm2_median,0.015533244932752415,0.0039058452160179494,0.019439090148770363,0.18239231734164327,-0.16295322719287292
f003_pb2_lumi_kurt-d-pb3_lumi_kurt,0.049725326766433035,0.008040074835461215,0.05776540160189425,0.22081147543049612,-0.16304607382860187
f018_pb1_flux_by_flux_ratio_sq_median-d-pb4_flux_by_flux_ratio_sq_median,0.010513354802045842,0.00493125326139982,0.015444608063445662,0.17852176383030988,-0.1630771557668642
f024_pb5_flux_max,0.011271074067058157,0.002324708670211228,0.013595782737269385,0.17674024397081425,-0.16314446123354487
f012_pb2_flux_norm2_q25-d-pb5_flux_norm2_q25,0.01941655616594052,0.008940806588285844,0.02835736275422637,0.1915186606220684,-0.16316129786784203
f015_pb1_d0_lumi_q25-d-pb2_d0_lumi_q25,0.07150975563553702,0.01110513329826052,0.08261488893379755,0.2458577290374959,-0.16324284010369833
f023_pb4_lumi_min-d-pb5_lumi_min,0.03362379238492138,0.006872428824958474,0.04049622120987986,0.20382447938950066,-0.1633282581796208
f015_pb5_d0_flux_q75,0.007198333017616973,0.0015499340816599295,0.008748267099276901,0.17217850507808946,-0.16343023797881256
f005_pb2_y1_flux_q75-m-q25,0.023299867399128624,0.016787920599828074,0.040087787998956695,0.2036756140478201,-0.1635878260488634
f025_pb1_flux_q75,0.007387762833870052,0.0008644237609831085,0.00825218659485316,0.17185802670341688,-0.16360584010856372
f018_pb5_flux_ratio_sq_q90,0.01202879333207047,0.003943947840524864,0.015972741172595332,0.17958303463635664,-0.1636102934637613
f015_pb0_d0_flux_norm3_max-m-min-d-pb4_d0_flux_norm3_max-m-min,0.019795415798446674,0.003934548132536125,0.0237299639309828,0.18754155511488624,-0.16381159118390343
f020_pb0_flux_norm1_max,0.013260087137715476,0.005520987287461566,0.01878107442517704,0.18269088750076992,-0.16390981307559288
f014_d0_flux_ratio_sq_max-m-min,0.009187346088274295,0.0006553469658097111,0.009842693054084006,0.1740023129798185,-0.1641596199257345
f003_pb2_flux_q75-d-pb4_flux_q75,0.007008903201363896,0.0014989515672752401,0.008507854768639134,0.17279596488651058,-0.16428811011787145
f003_pb0_flux_by_flux_ratio_sq_q75-m-q25-d-pb1_flux_by_flux_ratio_sq_q75-m-q25,0.015343815116499338,0.002039133378926378,0.017382948495425713,0.1817374196454956,-0.1643544711500699
f015_pb2_d0_lumi_q25-d-pb5_d0_lumi_q25,0.04233756393256299,0.005627666374893194,0.04796523030745618,0.21239594386729166,-0.16443071355983546
f003_pb3_flux_by_flux_ratio_sq_q10-d-pb5_flux_by_flux_ratio_sq_q10,0.03949611668876682,0.010857126122670018,0.05035324281143684,0.21480932503392733,-0.16445608222249047
f003_pb0_lumi_median-d-pb4_lumi_median,0.03551809054745217,0.0054179519840516464,0.04093604253150381,0.20552527506937626,-0.16458923253787244
f005_pb5_y1_flux_by_flux_ratio_sq_q25,0.005114605038833113,0.0005709764670545098,0.005685581505887623,0.17036733049101158,-0.16468174898512394
f018_pb1_flux_q25-d-pb3_flux_q25,0.005209319946959653,0.0006865937328351426,0.005895913679794793,0.17065238008447806,-0.16475646640468325
f018_pb5_flux_by_flux_ratio_sq_q25,0.006630043568857738,0.0010079303958567675,0.007637973964714506,0.17252316658298825,-0.16488519261827375
f015_pb2_d0_flux_ratio_sq_q90-m-q10,0.01297594241333586,0.00350511796954822,0.01648106038288408,0.18160140603281472,-0.16512034564993064
f005_pb1_y2_flux_norm3_max-m-min,0.006630043568857738,0.0025777650139544306,0.009207808582812168,0.17446086810312322,-0.16525305952031105
f020_pb0_flux_norm1_q75,0.029077476794847512,0.002781628581023052,0.03185910537587056,0.1973264756770793,-0.16546737030120875
f015_pb4_d0_lumi_max-d-min,0.03362379238492138,0.003482912495842161,0.03710670488076355,0.20260084390469604,-0.1654941390239325
f017_pb1_flux_q75-d-pb5_flux_q75,0.0186588369009282,0.004014713378631556,0.022673550279559758,0.18818301322444225,-0.1655094629448825
f018_pb5_flux_norm1_q10,0.013638946770221634,0.005380490728891582,0.019019437499113216,0.18487270360787966,-0.16585326610876644
f010_pb0_flux_err_median-d-pb1_flux_err_median,0.021026709604091684,0.0022240677929262986,0.02325077739701798,0.18952146412648516,-0.16627068672946718
f005_pb5_y0_flux_err_q90-m-q10,0.0049251752225800355,0.0006370478751843919,0.0055622230977644274,0.17197037135135587,-0.16640814825359143
f018_pb1_flux_median-d-pb4_flux_median,0.005967039211971965,0.0013874559166823142,0.00735449512865428,0.17378080418023026,-0.166426309051576
f017_pb1_flux_norm2_min-d-pb4_flux_norm2_min,0.010134495169539685,0.0017131469087695364,0.011847642078309222,0.1784393488426252,-0.16659170676431598
f012_pb2_flux_norm2_q10-d-pb3_flux_norm2_q10,0.008619056639515059,0.0018541245651808355,0.010473181204695894,0.1771248016469722,-0.1666516204422763
f017_pb2_flux_err_q90-m-q10,0.004735745406326956,0.000989850120435692,0.005725595526762647,0.1726864978194066,-0.16696090229264393
f023_pb2_flux_norm3_max-m-min,0.012691797688956242,0.0061067085701423645,0.01879850625909861,0.18597956266738425,-0.16718105640828562
f015_pb0_d0_flux_norm3_q90-m-q10-d-pb5_d0_flux_norm3_q90-m-q10,0.021594999052850918,0.0065702339680479924,0.028165233020898912,0.19559938444045685,-0.16743415141955795
f018_pb1_flux_norm3_median,0.009187346088274295,0.00459929530897222,0.013786641397246516,0.181506666318108,-0.16772002492086147
f015_pb2_d0_flux_err_min-d-pb4_d0_flux_err_min,0.0413904148512976,0.004844542390905982,0.046234957242203584,0.21401339371403974,-0.16777843647183616
f026_pb4_date_diff_0.3,0.031255919681757914,0.028058044229964503,0.05931396391172241,0.2270954834070241,-0.16778151949530168
f005_pb1_y1_flux_by_flux_ratio_sq_q25,0.00956620572078045,0.0004722594903195791,0.01003846521110003,0.17782519796242274,-0.16778673275132272
f003_pb0_flux_ratio_sq_median-d-pb1_flux_ratio_sq_median,0.013638946770221634,0.002291420285892406,0.015930367056114038,0.18395636429887133,-0.1680259972427573
f018_pb5_flux_ratio_sq_max,0.01392309149460125,0.0031863026478840565,0.01710939414248531,0.18520672866569868,-0.16809733452321338
f023_pb0_flux_by_flux_ratio_sq_min,0.021310854328471303,0.0024674189228670595,0.02377827325133836,0.19189296466077885,-0.1681146914094405
f023_pb0_lumi_q10-d-pb5_lumi_q10,0.022163288501610152,0.003423203829029877,0.025586492330640028,0.19375465115778354,-0.1681681588271435
f015_pb3_d0_flux_by_flux_ratio_sq_median,0.03040348550861906,0.0010364234296932136,0.031439908938312285,0.19978452196673266,-0.16834461302842038
f017_pb1_flux_ratio_sq_max-m-min-d-pb3_flux_ratio_sq_max-m-min,0.005114605038833113,0.0003520174537323289,0.005466622492565442,0.17393233667797595,-0.1684657141854105
f003_pb1_flux_norm3_q75-m-q25-d-pb4_flux_norm3_q75-m-q25,0.0053987497632127296,0.0012036800016471,0.006602429764859832,0.17541615276063874,-0.1688137229957789
f005_pb5_y1_flux_median,0.007861337374502748,0.0007426679704544124,0.00860400534495716,0.17772297442499274,-0.16911896908003557
f010_pb5_flux_norm1_q25,0.00322030687630233,0.00027391664613465253,0.003494223522436983,0.17288817643873922,-0.16939395291630224
f023_pb1_lumi_min-d-pb2_lumi_min,0.01515438530024626,0.002870456562776221,0.01802484186302248,0.1874244736341841,-0.16939963177116163
f003_pb2_flux_by_flux_ratio_sq_q75-d-pb4_flux_by_flux_ratio_sq_q75,0.008429626823261982,0.003433321685350161,0.011862948508612144,0.181310711481716,-0.16944776297310388
f005_pb5_y1_flux_norm3_q75-m-q25,0.013638946770221634,0.0059328397726136,0.019571786542835232,0.1893477978217672,-0.16977601127893197
f017_pb5_flux_q90-m-q10,0.008903201363894678,0.0033269380018003626,0.012230139365695041,0.1823788338093283,-0.17014869444363326
f012_pb3_flux_norm2_q25-d-pb5_flux_norm2_q25,0.025667740102292103,0.013252232407786722,0.03891997251007882,0.20910562939748656,-0.17018565688740775
f005_pb4_y1_flux_norm1_q75-m-q25,0.004167455957567722,0.0012635522803019484,0.00543100823786967,0.1757219555549269,-0.1702909473170572
f015_pb1_d0_flux_ratio_sq_q75,0.034192081833680624,0.006832622742537709,0.04102470457621833,0.2115419971511855,-0.17051729257496717
f003_pb1_flux_norm2_median-d-pb3_flux_norm2_median,0.048683462777041116,0.019150821203634743,0.06783428398067587,0.2383983084621913,-0.17056402448151542
f020_pb2_lumi_median-d-pb5_lumi_median,0.021594999052850918,0.0042768083320139936,0.025871807384864914,0.19652232827812385,-0.17065052089325894
f015_pb0_d0_lumi_max-d-pb3_d0_lumi_max,0.0300246258761129,0.004077669676755786,0.034102295552868686,0.20485516411023705,-0.17075286855736838
f017_pb1_flux_by_flux_ratio_sq_max-d-pb3_flux_by_flux_ratio_sq_max,0.007956052282629286,0.002394616048300657,0.010350668330929944,0.1811356991559422,-0.17078503082501223
f017_pb1_flux_ratio_sq_q25-d-pb4_flux_ratio_sq_q25,0.009660920628906987,0.0012669932484747938,0.010927913877381784,0.1818607532133457,-0.1709328393359639
f018_pb0_flux_by_flux_ratio_sq_q10,0.0053987497632127296,0.0006073541919806753,0.006006103955193407,0.17713954958332387,-0.17113344562813046
f010_pb2_flux_min-d-pb5_flux_min,0.03551809054745217,0.010679182711619342,0.04619727325907151,0.21733777692939404,-0.17114050367032252
f003_pb0_flux_by_flux_ratio_sq_mean-d-pb4_flux_by_flux_ratio_sq_mean,0.029835196059859823,0.0185002211459496,0.04833541720580942,0.21956290270588666,-0.17122748550007724
f023_pb4_flux_norm3_max-m-min,0.014491380943360487,0.0048613712593760855,0.019352752202736568,0.190632842386154,-0.17128009018341742
f018_pb4_flux_norm1_q90,0.005777609395718886,0.0023513452471539465,0.008128954642872832,0.17945801314936366,-0.17132905850649083
f014_d1_flux_err_q75-m-q25,0.007293047925743513,0.0016023701570319787,0.008895418082775492,0.18022870538378832,-0.17133328730101283
f015_pb4_d1_flux_max-d-pb5_d1_flux_max,0.02121613942034476,0.000989328011085161,0.022205467431429926,0.19356095573340504,-0.1713554883019751
f018_pb5_flux_by_flux_ratio_sq_q75-m-q25,0.006251183936351582,0.001605653947953039,0.007856837884304621,0.1792132419678464,-0.1713564040835418
f015_pb2_d1_flux_norm2_max-d-pb4_d1_flux_norm2_max,0.03030877060049252,0.009043225398586995,0.03935199599907952,0.2107363450994277,-0.1713843491003482
f015_pb2_d0_flux_by_flux_ratio_sq_q25,0.01648039401401781,0.002310099825808391,0.0187904938398262,0.1902104787196323,-0.1714199848798061
f015_pb2_d0_flux_ratio_sq_q75-m-q25,0.01941655616594052,0.0017260639480736837,0.0211426201140142,0.19262511289028048,-0.17148249277626626
f020_pb2_flux_std,0.01619624928963819,0.011039983045637957,0.027236232335276143,0.19888682245141556,-0.17165059011613942
f015_pb1_d0_flux_err_min-d-pb5_d0_flux_err_min,0.02585716991854518,0.010261666757499666,0.03611883667604485,0.20796819661734686,-0.17184935994130202
f003_pb0_lumi_q10-d-pb3_lumi_q10,0.03580223527183179,0.010175812709573887,0.045978047981405666,0.21784992761814145,-0.17187187963673578
f015_pb0_d0_flux_norm3_q10-d-pb5_d0_flux_norm3_q10,0.009282060996400837,0.0019451160400653718,0.011227177036466206,0.18315640963592167,-0.17192923259945547
f012_pb2_flux_norm1_min-d-pb3_flux_norm1_min,0.01288122750520932,0.0014891687077239289,0.01437039621293325,0.18639213253185796,-0.1720217363189247
f017_pb2_flux_norm2_q25-d-pb4_flux_norm2_q25,0.01392309149460125,0.0025729991575577805,0.01649609065215903,0.18856702156621025,-0.1720709309140512
f010_pb2_flux_by_flux_ratio_sq_q75,0.019227126349687443,0.01849787406497758,0.03772500041466502,0.209802878481062,-0.17207787806639696
f018_pb1_flux_norm2_q25-d-pb3_flux_norm2_q25,0.01202879333207047,0.0017821178958976047,0.013810911227968072,0.18595481134618194,-0.17214390011821387
f003_pb1_lumi_std-d-mean-d-pb3_lumi_std-d-mean,0.03286607311990908,0.004428851321430657,0.037294924441339736,0.21002725508727094,-0.1727323306459312
f005_pb5_y1_lumi_max-d-min,0.035896950179958316,0.003051805387007252,0.038948755566965566,0.2118577759965112,-0.17290902042954565
f005_pb3_y2_flux_by_flux_ratio_sq_min,0.011365788975184695,0.0009007261202654348,0.012266515095450127,0.1852416037943408,-0.17297508869889067
f020_pb5_flux_q75,0.018753551809054747,0.017730192050704054,0.036483743859758805,0.2096122998363732,-0.1731285559766144
f025_pb2_flux_norm1_q10-d-pb5_flux_norm1_q10,0.005493464671339269,0.002934938633486028,0.008428403304825294,0.1815754482859176,-0.1731470449810923
